FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) CALL SIGN BOOK; ; ;CURRENT / CURRENT;1129/042;1-38;X
* 2 M;(NU) CIRCUIT TITLE; ; ;CURRENT / CURRENT;1022/142;1-30;X
* 3 M;(NU) CALL SIGN SYSTEM NAME; ; ;CURRENT / CURRENT;1022/138;1-38;X
