FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SHIP NAME; ;A;CURRENT / CURRENT;1022/049;1-38;X
;(NU) SHIP NICKNAME;NICKNAME;B ;CURRENT / CURRENT;1022/038;1-38;X
2 M;(NU) INTERNATIONAL RADIO CALL SIGN; ; ;CURRENT / CURRENT;1129/003;4-8;AN
