FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ATDL-1 SUPPORTING UNIT (SU) ADDRESS;AU;A;CURRENT / CURRENT;1625/015;5;AN
;(NU) LINK UNIT LINE NUMBER;LULN;B;CURRENT / CURRENT;1012/603;4;N
2 M;(NU) ATDL-1 SUPPORTING UNIT (SU) ADDRESS;AU;A;CURRENT / CURRENT;1625/015;5;AN
;(NU) LINK UNIT LINE NUMBER;LULN;B;CURRENT / CURRENT;1012/603;4;N
3 M;(NU) LINK NET SPEED; ; ;CURRENT / CURRENT;1300/001;3-4;N
4 M;(NU) INTERFACE UNIT CONNECTIVITY TYPE; ; ;CURRENT / CURRENT;1593/010;3;A
5 M;(NU) INITIALISATION/REINITIALISATION MODE; ; ;CURRENT / CURRENT;1181/008;3;A
