FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) PATROL ROUTE INDICATOR; ; ;CURRENT / CURRENT;1586/002;2-3;A
