FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) APPEARANCE GROUP; ; ;CURRENT / CURRENT;1467/001;3;AN
2 M;(NU) HULL PROFILE; ; ;CURRENT / CURRENT;1463/001;5-13;X
3 O;(NU) STERN TYPE; ; ;CURRENT / CURRENT;1464/001;7;A
4 O;(NU) SHIP DISPLACEMENT; ; ;CURRENT / CURRENT;1440/002;1-6;N
5 O;(NU) SHIP LENGTH, FEET OR METRES; ; ;CURRENT / CURRENT;2266/002;2-7;ANS
* 6 O;(NU) UPRIGHT STRUCTURE; ; ;CURRENT / CURRENT;1465/001;1-11;A
