FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SERIAL LETTER; ; ;CURRENT / CURRENT;1102/003;1;A
