FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) OBSTRUCTION DESCRIPTION; ; ;CURRENT / CURRENT;1363/048;1-30;X
2 M;(NU) SOUNDING LINE DESIGNATOR; ; ;CURRENT / CURRENT;1515/006;3;AN
3 M;(NU) DISTANCE FROM WATER LINE TO OBSTACLE AT TIME OF SOUNDING; ; ;CURRENT / CURRENT;2473/003;2-7;ANS
4 M;(NU) WATER DEPTH; ; ;CURRENT / CURRENT;2058/005;2-8;ANS
5 M;(NU) SUBMERGED OBSTACLE DIMENSIONS (LENGTH-WIDTH-HEIGHT); ; ;CURRENT / CURRENT;2474/003;6-19;ANS
