FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) STANDARD EMITTER DESIGNATION; ; ;CURRENT / CURRENT;1121/004;1-15;X
2 M;(NU) CREDIBILITY; ; ;CURRENT / CURRENT;1461/001;3-4;A
3 M;(NU) ELINT NOTATION; ;A;CURRENT / CURRENT;1012/034;5;AN
;(NU) SORTING CODE; ;B;CURRENT / CURRENT;1012/076;4;AN
4 O;(NU) RADIO/RADAR FUNCTION; ; ;CURRENT / CURRENT;1471/001;2;A
5 O;(NU) CRYSTAL FREQUENCY; ; ;CURRENT / CURRENT;2064/005;3-14;ANS
6 O;(NU) CRYSTAL COUNTDOWN; ; ;CURRENT / CURRENT;1472/001;1-3;N
