FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) VEHICLE LENGTH IN METRES; ; ;CURRENT / CURRENT;1657/006;1-5;NS
2 M;(NU) VEHICLE WIDTH IN METRES; ; ;CURRENT / CURRENT;1658/004;1-5;NS
3 M;(NU) VEHICLE HEIGHT IN METRES, DECIMAL PERMITTED; ; ;CURRENT / CURRENT;1651/002;1-5;NS
4 M;(NU) VEHICLE GROUND CLEARANCE IN METRES; ; ;CURRENT / CURRENT;1052/013;1-4;NS
5 M;(NU) VEHICLE LONGITUDINAL WHEEL BASE IN METRES; ; ;CURRENT / CURRENT;1052/014;1-5;NS
