FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) WIDTH IN METRES; ; ;CURRENT / CURRENT;1658/001;1-5;NS
