FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
* 1 M;(NU) UNIT; ; ;CURRENT / CURRENT;1022/057;1-30;X
* 2 M;(NU) STATION, LAT/LONG, MINUTES, VERIFIED; ;A;CURRENT / CURRENT;2043/010;14;ANS
;(NU) PLACE NAME;NAME;B;CURRENT / CURRENT;1022/170;1-20;X
;(NU) BEARING AND DISTANCE IN NM FROM REFERENCE POINT; ;C;CURRENT / CURRENT;2307/001;10-27;ANBS
