FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ROAD TYPE; ; ;CURRENT / CURRENT;1704/001;1;A
