FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) LANGUAGE; ; ;CURRENT / CURRENT;1647/001;1-54;X
2 M;(NU) STANDARDIZED LANGUAGE PROFILE; ;A;CURRENT / CURRENT;2447/001;4;N
;(NU) LANGUAGE PROFICIENCY; ;B;CURRENT / CURRENT;1648/002;2-4;A
3 O;(NU) REMARKS; ; ;CURRENT / CURRENT;1357/028;1-68;X
