FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TACAN CHANNEL; ; ;CURRENT / CURRENT;1012/014;1-4;AN
2 M;(NU) TACAN IDENTIFIERS; ; ;CURRENT / CURRENT;1620/001;2-3;A
3 M;(NU) CAPABILITY TO CHANGE AT SEA; ; ;CURRENT / CURRENT;1027/042;2-3;A
4 O;(NU) TACAN NOMENCLATURE; ; ;CURRENT / CURRENT;1022/211;3-10;X
