FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) OPERATIONS AREA NAME; ; ;CURRENT / CURRENT;1022/016;1-20;X
