FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TYPE OF NBC REPORT; ;A;CURRENT / CURRENT;1018/008;3-4;A
;(NU) TYPE OF NBC WEATHER REPORT;WEA;B;CURRENT / CURRENT;1018/003;3;A
2 O;(NU) VALIDATION CODE; ; ;CURRENT / CURRENT;1742/001;1-10;X
