FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GENERAL ENGINEER SUPPORT TASK; ; ;CURRENT / CURRENT;1285/020;2;N
2 M;(NU) DEGREE OF PERMANENCY; ; ;CURRENT / CURRENT;1322/001;2;N
3 O;(NU) GENERAL ENGINEER SUPPORT MISSION; ; ;CURRENT / CURRENT;1285/021;5-7;A
