FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ATTACK AREA RADIUS AND UNIT OF MEASUREMENT; ; ;CURRENT / CURRENT;2490/002;2-6;AN
2 M;(NU) DURATION OF HAZARD IN ATTACK AREA AND UNIT OF MEASUREMENT; ; ;CURRENT / CURRENT;2324/002;5-8;ANS
3 M;(NU) HAZARD AREA DISTANCE AND UNIT OF MEASUREMENT; ; ;CURRENT / CURRENT;2314/005;2-7;AN
4 M;(NU) DURATION OF HAZARD IN HAZARD AREA AND UNIT OF MEASUREMENT; ; ;CURRENT / CURRENT;2324/003;5-8;ANS
