FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SITE NAME; ; ;CURRENT / CURRENT;1022/068;1-38;X
2 M;(NU) GEOGRAPHIC POSITION, GEOREF, ABBREVIATED, MINUTE; ;A;CURRENT / CURRENT;2019/001;6;AN
;(NU) GEOGRAPHIC POSITION, GEOREF, ABBREVIATED, CENTIMINUTE; ;B;CURRENT / CURRENT;2020/001;10;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;C;CURRENT / CURRENT;2024/001;15;AN
;(NU) GEOGRAPHIC POSITION, UTM 100-METRE; ;D;CURRENT / CURRENT;2087/001;11;AN
