FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ROCKET PROJECTILE TYPE; ; ;CURRENT / CURRENT;1407/042;1-68;X
2 M;(NU) NUMBER OF ROCKET PROJECTILES; ; ;CURRENT / CURRENT;1044/398;1-3;N
3 M;(NU) DESCRIPTION OF ROCKET CARRIERS; ; ;CURRENT / CURRENT;1363/066;1-68;X
4 M;(NU) NUMBER OF ROCKET CARRIERS; ; ;CURRENT / CURRENT;1044/513;1-2;N
