FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ATP-29 SUP 1 NATO MARITIME RADAR/IFF;ATP29;A;CURRENT / CURRENT;2339/001;3-5;AN
;(NU) MARITIME SENSORS OTHER THAN RADAR, SONAR OR ESM; ;B;CURRENT / CURRENT;1135/046;1-20;X
2 O;(NU) SPOT NUMBER; ; ;CURRENT / CURRENT;1012/125;5;N
3 O;(NU) LOWER FREQUENCY LIMIT IN MEGAHERTZ; ; ;CURRENT / CURRENT;1068/005;1-8;NS
4 O;(NU) UPPER FREQUENCY LIMIT IN MEGAHERTZ; ; ;CURRENT / CURRENT;1068/006;1-8;NS
5 O;(NU) OPTIMUM FREQUENCY IN MEGAHERTZ; ; ;CURRENT / CURRENT;1068/007;1-8;NS
6 O;(NU) TIME TO CHANGE MAGNETRON; ; ;CURRENT / CURRENT;2161/005;3-7;ANS
* 7 O;(NU) SPARE FREQUENCY IN MEGAHERTZ; ; ;CURRENT / CURRENT;1068/008;1-8;NS
