FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GEOGRAPHIC AREA DESCRIPTION; ; ;CURRENT / CURRENT;1363/009;1-38;X
