FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) BEARING ORIGIN, LAT/LONG, MINUTES; ;A;CURRENT / CURRENT;2023/002;11;AN
;(NU) BEARING ORIGIN, LAT/LONG, SECONDS; ;B;CURRENT / CURRENT;2024/005;15;AN
2 M;(NU) BEGINNING RADIAL BEARING, DEGREES TRUE; ; ;CURRENT / CURRENT;2253/007;4;AN
3 M;(NU) ENDING RADIAL BEARING, DEGREES TRUE; ; ;CURRENT / CURRENT;2253/008;4;AN
4 M;(NU) INNER RADIUS, M, KM, NM; ; ;CURRENT / CURRENT;2118/003;2-7;ANS
5 M;(NU) OUTER RADIUS, M, KM, NM; ; ;CURRENT / CURRENT;2118/004;2-7;ANS
