FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) DEMOLITION STATUS; ; ;CURRENT / CURRENT;1236/004;3;A
