FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) MINEFIELD PURPOSE; ; ;CURRENT / CURRENT;1160/001;8-10;A
2 O;(NU) MINEFIELD LIFE IN DAYS; ; ;CURRENT / CURRENT;1055/007;1-3;N
3 O;(NU) PERCENTAGE OF MINEFIELD COMPLETED; ; ;CURRENT / CURRENT;1064/002;1-3;N
4 O;(NU) THREAT IN PERCENT; ; ;CURRENT / CURRENT;1064/003;1-3;N
* 5 O;(NU) MINEFIELD TARGET CATEGORY; ; ;CURRENT / CURRENT;1309/003;3;A
