FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) DEMOLITION TARGET READINESS STATUS; ; ;CURRENT / CURRENT;1236/021;2;AN
2 M;(NU) DTG; ; ;CURRENT / CURRENT;2033/001;14;AN
3 M;(NU) ORDER BY THE DEMOLITION GUARD COMMANDER INDICATOR; ; ;CURRENT / CURRENT;1027/025;2-3;A
4 M;(NU) DEMOLITION GUARD PRESENCE INDICATOR; ; ;CURRENT / CURRENT;1027/026;2-3;A
