FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) UNIT;UNIT;A;CURRENT / CURRENT;1022/057;1-30;X
;(NU) BASE NAME;BASE;B;CURRENT / CURRENT;1022/104;1-20;X
;(NU) ICAO BASE CODE;ICAO;C;CURRENT / CURRENT;1125/002;4;AN
* 2 M;(NU) IFF/SIF MODE AND CODE; ;A;CURRENT / CURRENT;2083/001;4-7;ANS
;(NU) IFF/SIF MODE AND CONDITION; ;B;CURRENT / CURRENT;2084/001;4-6;ANS
