FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) UNIT; ; ;CURRENT / CURRENT;1022/057;1-30;X
* 2 M;(NU) EQUIPMENT DESIGNATOR; ; ;CURRENT / CURRENT;1135/003;3-12;ANB
* 3 M;(NU) FREQUENCY LIMITS HYPHENATED; ;A;CURRENT / CURRENT;2335/001;5-26;ANS
;(NU) SPOT NUMBER; ;B;CURRENT / CURRENT;1012/125;5;N
