FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) OPTASK LINK HEADING; ; ;CURRENT / CURRENT;1370/004;14-30;X
