FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) DTG OF OBSERVATION; ; ;CURRENT / CURRENT;2033/081;14;AN
