FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
* 1 M;(NU) UNIT; ;A;CURRENT / CURRENT;1022/057;1-30;X
;(NU) NAVAL ORGANIZATION DESIGNATOR;NOD;B;CURRENT / CURRENT;2143/001;3-15;ANS
