FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SURFACE COVERING OF THE LANDING OR DROP ZONE; ; ;CURRENT / CURRENT;1783/001;3-5;A
2 C;(NU) SUB-SURFACE COVERING OF THE LANDING OR DROP ZONE; ; ;CURRENT / CURRENT;1783/002;3-5;A
* 3 M;(NU) GEOGRAPHIC POSITION, UTM 10-METRE; ;A;CURRENT / CURRENT;2086/001;13;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;B;CURRENT / CURRENT;2024/001;15;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, CENTIMINUTES; ;C;CURRENT / CURRENT;2338/001;17;ANS
