FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GEOGRAPHIC POSITION, UTM 10-METRE; ;A;CURRENT / CURRENT;2086/001;13;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;B;CURRENT / CURRENT;2024/001;15;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, CENTIMINUTES; ;C;CURRENT / CURRENT;2338/001;17;ANS
2 M;(NU) WIDTH OF ACCESS; ; ;CURRENT / CURRENT;2451/020;2-7;ANS
3 M;(NU) TROOP MOVEMENT RESTRICTION; ; ;CURRENT / CURRENT;1850/002;3-5;A
* 4 M;(NU) SUITABILITY OF ZONE ACCESS; ; ;CURRENT / CURRENT;1666/007;3-4;A
