FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) KVC(I) SHORT TITLE IDENTIFIER;KVC; ;CURRENT / CURRENT;1519/003;8-15;X
2 M;(NU) KVB(I) SHORT TITLE IDENTIFIER;KVB; ;CURRENT / CURRENT;1519/002;8-15;X
3 M;(NU) KVO(I) SHORT TITLE IDENTIFIER;KVO; ;CURRENT / CURRENT;1519/005;8-15;X
4 M;(NU) KVE(I) SHORT TITLE IDENTIFIER;KVE; ;CURRENT / CURRENT;1519/004;8-15;X
5 O;(NU) KVT(I) SHORT TITLE IDENTIFIER;KVT; ;CURRENT / CURRENT;1519/006;8-15;X
