FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TIMEFRAME DESIGNATOR; ; ;CURRENT / CURRENT;1144/001;3-11;AN
2 M;(NU) SUPPLYING SHIP NAME; ;A;CURRENT / CURRENT;1022/110;1-38;X
;(NU) UNIT;UNIT;B;CURRENT / CURRENT;1022/057;1-30;X
3 M;(NU) MAIL DELIVERY METHOD; ; ;CURRENT / CURRENT;1349/003;4-6;A
4 M;(NU) SHIP NAME; ;A;CURRENT / CURRENT;1022/049;1-38;X
;(NU) UNIT;UNIT;B;CURRENT / CURRENT;1022/057;1-30;X
