FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TRAFFIC VOLUME, VEHICLES PER HOUR; ; ;CURRENT / CURRENT;1044/353;1-3;N
