FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TRAJECTORY TYPE; ; ;CURRENT / CURRENT;1554/002;3-4;A
