FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ACTUAL ON-HAND HOLDINGS; ; ;CURRENT / CURRENT;2401/002;2-9;AN
