FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) COLUMN DESIGNATOR; ; ;CURRENT / CURRENT;1128/014;4-8;A
2 M;(NU) COLUMN IDENTIFIER; ; ;CURRENT / CURRENT;1128/020;1-14;ANB
3 M;(NU) DAY-TIME; ;A;CURRENT / CURRENT;2000/001;7;AN
;(NU) DAY-TIME AND MONTH; ;B;CURRENT / CURRENT;2030/001;10;AN
;(NU) DTG; ;C;CURRENT / CURRENT;2033/001;14;AN
4 M;(NU) COLUMN IDENTIFIER; ; ;CURRENT / CURRENT;1128/020;1-14;ANB
