FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TARGET MEDIAN DETECTION RANGE, YARDS, KILOYARDS OR NM; ; ;CURRENT / CURRENT;2275/007;3-8;ANS
2 M;(NU) VARIABLE LINE ARRAY DIFAR MODE; ; ;CURRENT / CURRENT;1443/002;2-4;A
3 O;(NU) VARIABLE LINE ARRAY DIFAR HYDROPHONE DEPTH, FEET OR METRES.; ; ;CURRENT / CURRENT;2264/007;2-7;ANS
4 O;(NU) TARGET ASPECT; ; ;CURRENT / CURRENT;1707/002;3-5;A
