FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) AERIAL REFUELLING SYSTEM, SPECIFIC; ; ;CURRENT / CURRENT;1579/002;3;A
2 M;(NU) TOTAL OFF LOAD FUEL IN THOUSANDS OF POUNDS;KLBS; ;CURRENT / CURRENT;1578/005;3-5;NS
3 O;(NU) ALERT/CONTINGENCY OFF LOAD FUEL IN THOUSANDS OF POUNDS;KLBS; ;CURRENT / CURRENT;1578/006;3-5;NS
4 M;(NU) PRIMARY FREQUENCY IN MEGAHERTZ, .0000001 - 99999999;PFREQ;A;CURRENT / CURRENT;1068/013;1-8;NS
;(NU) PRIMARY FREQUENCY DESIGNATOR;PDESIG;B;CURRENT / CURRENT;1396/002;1-8;AN
5 O;(NU) SECONDARY FREQUENCY IN MEGAHERTZ, .0000001 - 99999999;SFREQ;A;CURRENT / CURRENT;1068/014;1-8;NS
;(NU) SECONDARY FREQUENCY DESIGNATOR;SDESIG;B;CURRENT / CURRENT;1396/003;1-8;AN
6 O;(NU) TACAN CHANNEL, RECEIVER AND TANKER; ; ;CURRENT / CURRENT;2486/001;3-7;NS
7 O;(NU) BEACON; ; ;CURRENT / CURRENT;2497/001;5;NS
