FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NAME OF UNIT IN COMMAND;UNINCOMM;A;CURRENT / CURRENT;1022/190;1-38;X
;(NU) UNIT DESIGNATOR; ;B;CURRENT / CURRENT;2143/006;3-15;ANS
* 2 M;(NU) UNIT; ; ;CURRENT / CURRENT;1022/057;1-30;X
* 3 M;(NU) SURFACE ACTION PLAN; ; ;CURRENT / CURRENT;1146/007;1-20;X
