FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) FLASH-TO-BANG TIME IN SECONDS; ; ;CURRENT / CURRENT;1073/003;1-3;N
