FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ROUTE TYPE RIGHT BANK; ; ;CURRENT / CURRENT;1704/002;1;A
2 M;(NU) ROUTE IDENTIFIER; ; ;CURRENT / CURRENT;1069/002;1-15;X
3 M;(NU) ROUTE TYPE LEFT BANK; ; ;CURRENT / CURRENT;1704/003;1;A
4 M;(NU) ROUTE IDENTIFIER; ; ;CURRENT / CURRENT;1069/002;1-15;X
