FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) DEGREE OF PERMANENCY; ; ;CURRENT / CURRENT;1322/001;2;N
