FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) FIXED POSITION LETTER DESIGNATOR;FP; ;CURRENT / CURRENT;1515/007;1;A
2 M;(NU) GEOGRAPHIC POSITION, UTM 10-METRE; ;A;CURRENT / CURRENT;2086/001;13;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;B;CURRENT / CURRENT;2024/001;15;AN
3 M;(NU) LANDMARK DESCRIPTION; ; ;CURRENT / CURRENT;1363/049;1-30;X
4 M;(NU) BEARING AND RANGE FROM LANDMARK; ; ;CURRENT / CURRENT;2471/001;5-8;NS
