FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TRANSFER METHOD INDICATOR; ; ;CURRENT / CURRENT;1664/001;6-8;A
