FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) VOICE CONTROL AND COORDINATION NET FUNCTION; ; ;CURRENT / CURRENT;1630/002;3-5;A
2 M;(NU) FREQUENCY DESIGNATOR; ; ;CURRENT / CURRENT;1396/001;1-8;AN
3 M;(NU) COMMUNICATION PRIORITY; ; ;CURRENT / CURRENT;1124/002;1;A
* 4 M;(NU) NON-SECURE TELEPHONE NUMBER, INTERNATIONAL;TEL;A;CURRENT / CURRENT;1361/012;3-30;X
;(NU) SECURE TELEPHONE NUMBER, INTERNATIONAL;SECTEL;B;CURRENT / CURRENT;1361/013;3-30;X
;(NU) NON-SECURE TACTICAL TELEPHONE NUMBER;TELTAC;C;CURRENT / CURRENT;1361/014;4-25;X
;(NU) SECURE TACTICAL TELEPHONE NUMBER;SECTAC;D;CURRENT / CURRENT;1361/015;4-25;X
;(NU) RADIO FREQUENCY;ASGN;E;CURRENT / CURRENT;2064/001;3-14;ANS
