FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) PLATFORM TYPE; ; ;CURRENT / CURRENT;1426/002;5-9;A
2 M;(NU) TARGET IDENTIFIER; ; ;CURRENT / CURRENT;1416/001;1-30;X
3 M;(NU) MARITIME DISTANCE; ; ;CURRENT / CURRENT;2158/001;2-8;ANS
