FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) LENGTH IN METRES; ; ;CURRENT / CURRENT;1657/001;1-5;NS
2 M;(NU) WIDTH IN METRES, 1-999; ; ;CURRENT / CURRENT;1658/018;1-3;N
3 M;(NU) HEIGHT IN METRES, 0-99.9;HTCLR; ;CURRENT / CURRENT;1651/011;1-4;NS
4 M;(NU) CROSS SECTION DESCRIPTION; ; ;CURRENT / CURRENT;1259/003;2;A
5 M;(NU) CONSTRUCTION MATERIAL; ; ;CURRENT / CURRENT;1592/005;2;A
6 O;(NU) MINIMUM HORIZONTAL CURVE RADIUS IN METRES; ; ;CURRENT / CURRENT;1580/005;1-4;NS
7 O;(NU) MAXIMUM VERTICAL GRADIENT; ; ;CURRENT / CURRENT;1064/036;1-4;NS
