FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NUMBER OF MINES; ; ;CURRENT / CURRENT;1044/192;1-3;N
* 2 M;(NU) LOCATION, UTM 10-METRE; ;A;CURRENT / CURRENT;2086/020;13;AN
;(NU) LOCATION, UTM 100-METRE; ;B;CURRENT / CURRENT;2087/020;11;AN
;(NU) LOCATION, UTM 1,000-METRE; ;C;CURRENT / CURRENT;2088/020;9;AN
;(NU) LOCATION, UTM 1-METRE; ;D;CURRENT / CURRENT;2089/020;15;AN
