FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NUMBER OF SPANS; ; ;CURRENT / CURRENT;1044/349;1-2;N
2 M;(NU) LENGTH OF LONGEST SPAN IN METRES; ; ;CURRENT / CURRENT;1657/015;1-3;N
