FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) UNIT; ; ;CURRENT / CURRENT;1022/057;1-30;X
* 2 M;(NU) CORRECTION; ; ;CURRENT / CURRENT;1427/002;3-6;A
* 3 M;(NU) EQUIPMENT DESIGNATOR; ; ;CURRENT / CURRENT;1135/003;3-12;ANB
