FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ACTION MNC; ; ;CURRENT / CURRENT;1515/014;3-7;A
