FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
* 1 M;(NU) CODES-CRYPTO IN USE; ; ;CURRENT / CURRENT;1295/001;3-11;AN
* 2 M;(NU) CODE DAY NUMBER; ; ;CURRENT / CURRENT;1012/079;4-5;AN
* 3 M;(NU) AUTHENTICATION SYSTEM; ; ;CURRENT / CURRENT;1296/001;3-8;AN
