FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) INFORMATION CATEGORIES; ;A;CURRENT / CURRENT;1343/002;4-10;A
;(NU) OTHER ALPHABETIC CATEGORIES; ;B;CURRENT / CURRENT;1343/003;2-8;A
;(NU) INFORMATION NUMERIC CATEGORIES; ;C;CURRENT / CURRENT;1343/004;2;N
;(NU) OTHER NUMERIC CATEGORIES; ;D;CURRENT / CURRENT;1343/005;2;N
2 C;(NU) SCOPE OF INFORMATION CODE; ; ;CURRENT / CURRENT;1345/002;1;A
3 O;(NU) BASIC ENCYCLOPEDIA NUMBER; ; ;CURRENT / CURRENT;2002/001;10;ANS
4 O;(NU) BASIC ENCYCLOPEDIA NUMBER SUFFIX; ; ;CURRENT / CURRENT;1012/102;2;N
5 O;(NU) SITE NAME; ; ;CURRENT / CURRENT;1022/068;1-38;X
