FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GEOGRAPHIC ENTITIES, NOTIONAL AND ACTUAL; ; ;CURRENT / CURRENT;1026/016;2;A
2 M;(NU) TASKED UNIT DESIGNATOR; ; ;CURRENT / CURRENT;1028/041;1-30;X
* 3 M;(NU) MISSION NUMBER; ; ;CURRENT / CURRENT;1012/069;1-8;X
