FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
* 1 M;(NU) UNIT; ; ;CURRENT / CURRENT;1022/057;1-30;X
* 2 M;(NU) EQUIPMENT TYPE;EQPMT;A;CURRENT / CURRENT;1135/001;1-20;X
;(NU) EQUIPMENT DESIGNATOR; ;B;CURRENT / CURRENT;1135/003;3-12;ANB
* 3 M;(NU) RADIO FREQUENCY; ;A;CURRENT / CURRENT;2064/001;3-14;ANS
;(NU) MARITIME COMMUNICATIONS CHANNEL NUMBER; ;B;CURRENT / CURRENT;2080/001;3-5;AN
