FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) CIRCUIT LINE NUMBER; ; ;CURRENT / CURRENT;1012/298;3-7;AN
2 M;(NU) STAY BACK UNIT; ; ;CURRENT / CURRENT;1022/126;1-38;X
3 M;(NU) LINE IDENTIFIER; ; ;CURRENT / CURRENT;1128/019;1-14;ANB
4 M;(NU) DAY-TIME; ;A;CURRENT / CURRENT;2000/001;7;AN
;(NU) DAY-TIME AND MONTH; ;B;CURRENT / CURRENT;2030/001;10;AN
;(NU) DTG; ;C;CURRENT / CURRENT;2033/001;14;AN
5 M;(NU) LINE IDENTIFIER; ; ;CURRENT / CURRENT;1128/019;1-14;ANB
