FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) WIND DIRECTION IN DEGREES TRUE; ; ;CURRENT / CURRENT;1512/001;3;N
2 M;(NU) WIND SPEED, KNOTS; ; ;CURRENT / CURRENT;2265/003;4-7;ANS
3 M;(NU) SEA STATE; ; ;CURRENT / CURRENT;1392/001;1;N
4 M;(NU) CLOUD COVER; ; ;CURRENT / CURRENT;1387/001;1;N
