FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) OBSERVER-FLASH/SOUND AZIMUTH TO HOSTILE BATTERY IN MILS; ;A ;CURRENT / CURRENT;1048/013;4;N
;(NU) DIRECTION OF SHELL GROOVE IN MILS;DSG;B;CURRENT / CURRENT;1048/012;4;N
2 C;(NU) DISTANCE IN METRES FROM OBSERVER TO HOSTILE BATTERY; ; ;CURRENT / CURRENT;1052/005;1-5;N
3 C;(NU) FLASH-TO-BANG TIME IN SECONDS; ; ;CURRENT / CURRENT;1073/003;1-3;N
