FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TYPE OF REPLENISHMENT CARGO; ; ;CURRENT / CURRENT;1534/004;4-6;A
2 M;(NU) STATION AND POSITION; ; ;CURRENT / CURRENT;2382/001;7-12;ANS
3 M;(NU) TYPE OF REPLENISHMENT RIG; ; ;CURRENT / CURRENT;1135/011;5-18;AB
4 C;(NU) TYPE OF COUPLING; ; ;CURRENT / CURRENT;1532/001;3-14;ANB
5 C;(NU) NATO STANDARD FUEL TYPE; ; ;CURRENT / CURRENT;1172/001;3-5;AN
6 C;(NU) ASTERN CAPABILITY; ; ;CURRENT / CURRENT;1027/045;2-3;A
