FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) MODE OF TRANSPORT; ; ;CURRENT / CURRENT;1269/005;3-4;A
* 2 M;(NU) CONVEYANCE; ; ;CURRENT / CURRENT;1269/006;1-15;X
* 3 M;(NU) INTERNATIONAL IDENTIFICATION NUMBER FOR MILITARY TRAINS;IIDN;A;CURRENT / CURRENT;2582/001;20;ANS
;(NU) IDENTIFICATION CODE NUMBER;ICN;B;CURRENT / CURRENT;1012/284;5;N
* 4 M;(NU) COUNT OF SURFACE TRANSPORT MEANS; ; ;CURRENT / CURRENT;1044/324;1-3;N
* 5 M;(NU) SURFACE TRANSPORT MEANS; ; ;CURRENT / CURRENT;1269/007;1-20;X
