FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ORDNANCE TYPE, MARITIME; ; ;CURRENT / CURRENT;1407/007;3-10;ANS
2 M;(NU) ATTACK RESULTS; ; ;CURRENT / CURRENT;1150/001;3-12;A
3 O;(NU) ATTACK METHOD/TYPE; ; ;CURRENT / CURRENT;1469/001;3-11;A
4 O;(NU) RANGE FROM WATER ENTRY TO TARGET, METRES, YARDS OR NM; ; ;CURRENT / CURRENT;2274/002;2-7;ANS
5 O;(NU) BEARING FROM TGT HDG TO WPN WATER ENTRY PT, DEGREES RELATIVE; ; ;CURRENT / CURRENT;2252/002;4;AN
6 O;(NU) AIRCRAFT HEADING AT WEAPON RELEASE TIME, DEGREES TRUE; ; ;CURRENT / CURRENT;2255/003;4;AN
